stop_id,stop_name,stop_lat,stop_lon
10537105505,Calle Rafaél Landivar,19.4323404,-100.3452143
2630721953,Calle Miguel Hidalgo Oriente,19.4330777,-100.3462021
4773818509,Calle Miguel Hidalgo Oriente,19.4339548,-100.3479838
6753936193,Calle Miguel Hidalgo Oriente,19.434534,-100.3491179
4775031969,Calle Miguel Hidalgo Oriente,19.4350788,-100.3502051
6738938926,Calle Miguel Hidalgo Oriente,19.4355144,-100.3511738
1286493979,Calle Miguel Hidalgo Oriente y Calle Andrés Landa y Piña Norte,19.4360961,-100.3525146
6620735852,Calle Miguel Hidalgo Oriente,19.4364893,-100.3534288
6736618282,Calle Miguel Hidalgo Oriente,19.4370211,-100.35463
1215077669,Calle Miguel Hidalgo Oriente y Avenida Revolución Norte y Avenida Revolución,19.437555,-100.355819
4773818514,Avenida Miguel Hidalgo Poniente y Calle Doctor Emilio García Sur y Calle Doctor Emilio García Norte,19.438284,-100.3574432
4694454179,Calle José María Morelos Norte,19.4381874,-100.3585283
1215077721,Calle José María Morelos Sur y Calle Lerdo de Tejada Poniente,19.4370284,-100.3591266
10676307425,Calle José María Morelos Norte,19.436055,-100.3596338
6746741251,José María Morelos Norte,19.4351401,-100.3601521
4773860276,José María Morelos Norte y Calle Guillermo Prieto Poniente,19.4336808,-100.3609308
4773860275,José María Morelos Norte y Calle Suprema Junta Nacional Americana y Calle José María Morelos Sur,19.4323088,-100.3614737
4773860251,Calle Suprema Junta Nacional Americana y Calle Benedicto López Sur,19.4326333,-100.362424
1286494696,Calle Suprema Junta Nacional Americana,19.4330327,-100.3635683
8238368475,Calle Suprema Junta Nacional Americana,19.4322661,-100.3643848
6746744571,Calle Suprema Junta Nacional Americana,19.431184,-100.3639537
6903822938,Calle Suprema Junta Nacional Americana,19.4302962,-100.3637257
1286494006,Calle Suprema Junta Nacional Americana,19.4291073,-100.3642541
4694481503,Calle Suprema Junta Nacional Americana,19.4290398,-100.3656381
3099925917,Calle Suprema Junta Nacional Americana,19.42985,-100.3702833
6789393788,Calle Suprema Junta Nacional Americana,19.4300357,-100.3713303
3220590091,Calle Suprema Junta Nacional Americana,19.4302279,-100.372405
4694481388,Calle Suprema Junta Nacional Americana,19.4302003,-100.3733874
4694481492,Calle Melchor Ocampo,19.4301247,-100.3745185
8430783777,Calle Melchor Ocampo,19.4301435,-100.3756799
3157341025,Calle Melchor Ocampo,19.4301357,-100.3766529
6789209233,Calle Melchor Ocampo,19.4300388,-100.3776074
6789209319,Circuito Universidad Pedagógica,19.4307027,-100.3779369
4775071020,Circuito Universidad Pedagógica,19.4315209,-100.3784621
3211906605,Avenida Artículo 123 y Avenida Escuela Rural Mexicana,19.4320809,-100.3793421
6789209347,Avenida Escuela Rural Mexicana,19.4312356,-100.3795103
3211906623,Avenida Escuela Rural Mexicana,19.4311056,-100.3795212
10684427636,Boulevard Jacarandas,19.4329811,-100.3690898
3099926443,Calle Galeana,19.4320658,-100.3687084
4773860219,Calle Bugambilias,19.4319345,-100.3694537
3099926432,Calle 10 de Marzo y Boulevard Jacarandas,19.4331219,-100.3692403
3099926431,Calle 10 de Marzo y Calle Colorines,19.4339385,-100.3683728
3220590075,Calle Colorines,19.4331651,-100.3675623
3220590076,Calle Colorines,19.4322763,-100.3666036
4773860221,Calle Colorines y Circuito Revolución Mexicana y Calle Tabachines,19.4315434,-100.3659613
3220590082,Circuito Revolución Mexicana,19.4308913,-100.3647762
9962271164,Circuito Revolución Mexicana,19.4305525,-100.3653396
3099926436,Calle Tabachines,19.430011,-100.366294
3211895759,Calle Suprema Junta Nacional Americana,19.4291082,-100.3662139
1286494931,Calle Suprema Junta Nacional Americana,19.4287329,-100.3648857
2630704883,Calle Suprema Junta Nacional Americana,19.4298289,-100.3638497
8238368464,Calle Suprema Junta Nacional Americana,19.4307249,-100.3636064
8238368487,Calle Suprema Junta Nacional Americana,19.4314711,-100.3641249
6746643316,Calle Suprema Junta Nacional Americana,19.4328413,-100.364017
1950211816,Calle Suprema Junta Nacional Americana y Calle Benedicto López Sur,19.4325745,-100.3624575
3775879767,Calle Suprema Junta Nacional Americana y Calle José María Morelos Sur,19.4322521,-100.3614988
6746744581,Calle Doctor Emilio García Sur,19.4326492,-100.3607944
1215077938,Calle Doctor Emilio García Sur,19.4332959,-100.3600985
1215077844,Calle Doctor Emilio García Sur y Calle Mariano Matamoros Poniente,19.4341563,-100.3596545
1215077934,Calle Doctor Emilio García Sur y Calle Ignacio Zaragoza Poniente,19.4351723,-100.3591268
9939828902,Calle Doctor Emilio García Sur,19.4365017,-100.3583903
9934328907,Calle Doctor Emilio García Sur,19.4377659,-100.3577155
1215077607,Calle Doctor Emilio García Norte y Calle Santos Degollado Poniente,19.4390868,-100.3570029
1210602366,Calle Santos Degollado Poniente y Avenida Revolución,19.4383808,-100.3554742
6739136810,Calle Santos Degollado Oriente,19.4378825,-100.3543747
1286495016,Calle Santos Degollado Oriente y Calle Andrés Landa y Piña Norte,19.436841,-100.3521294
1286494876,Calle Santos Degollado Oriente y Calle Mora del Cañonazo Norte,19.4359809,-100.3502557
6738938925,Calle Santos Degollado Oriente,19.4355408,-100.3492918
3221800108,Calle Santos Degollado Oriente y Primera de Hidalgo Oriente,19.4351009,-100.3483701
1215077795,Calle Santos Degollado Oriente y Calle General Pueblita Norte,19.4341989,-100.3464263
4775031994,Calle General Pueblita Norte y Calle Cuauhtémoc Oriente,19.4351499,-100.3459469
8407860029,Calle General Pueblita Norte,19.4355662,-100.3457811
8404578093,Calle Cuauhtémoc Oriente,19.4357033,-100.3472413
3221800116,Calle Cuauhtémoc Oriente,19.4361913,-100.3484764
1215077581,Calle Cuauhtémoc Oriente y Calle Mora del Cañonazo Norte,19.4368126,-100.3498183
3099926439,Calle Tabachines,19.4294975,-100.3663914
3220590072,Circuito Revolución Mexicana y Calle Tabachines y Calle Oyamel,19.4308566,-100.3660996
3220590071,Calle Oyamel,19.431919,-100.3670792
3220590070,Calle Oyamel,19.432775,-100.3679743
3220590069,Calle 10 de Marzo y Calle Oyamel,19.433544,-100.368792
3254609643,Calle Rafaél Landivar y Avenida Revolución Sur,19.4288403,-100.3469706
3254609642,Calle Rafaél Landivar y Calle Martínez de Lejarza,19.4300386,-100.3463647
3254609651,Calle Rafaél Landivar y Calle Pablo Neruda,19.4310114,-100.345871
3254609646,Calle Rafaél Landivar,19.4319377,-100.3454009
3157341015,Calle Margarita Maza de Juárez y Calle Ignacio Ramírez,19.4316537,-100.3771003
3221206529,Calle Ignacio Ramírez,19.4320242,-100.3779924
3157341031,Calle Reforma Liberal de 1857 y Calle Leyes de Reforma,19.433039,-100.3785279
1215077752,Calle Salazar Sur y Calle José María Coss Oriente,19.4343563,-100.3554127
1286494594,Calle Salazar Sur,19.4328697,-100.3562231
1286493724,Calle Salazar Sur,19.4319396,-100.3566956
12035801648,Avenida Revolución,19.4310582,-100.3569324
6852705786,Avenida Revolución,19.430219,-100.3562732
9821327355,Avenida Revolución,19.4291343,-100.3561125
9821327317,Avenida Revolución Sur,19.4283655,-100.3554706
9821327370,Avenida Revolución Sur,19.4284231,-100.3542365
9965383046,Avenida Revolución Sur y Avenida Morelia,19.4287491,-100.3519469
6769787787,Avenida Revolución Sur y Calle Juan de Dios Peza Sur,19.4289434,-100.3506848
8238349564,Avenida Revolución Sur,19.4290196,-100.3496717
1286493944,Avenida Revolución Sur,19.428839,-100.3478835
1286494274,Avenida Revolución Sur,19.4287105,-100.3467175
8407860041,Avenida Revolución Sur,19.4285672,-100.345697
1286493907,Avenida Revolución Sur y Calle Vicente Suárez Sur,19.4284266,-100.3446954
9949975448,Avenida Revolución Sur,19.4281108,-100.3419885
6620755012,Avenida Revolución Sur,19.4279842,-100.3408514
6775596740,Avenida Revolución Sur,19.4278574,-100.3397473
9968072165,Avenida Nicolás Romero,19.4277863,-100.3388313
6906446100,Avenida Nicolás Romero,19.4276905,-100.3379271
3261056370,Avenida Nicolás Romero,19.426865,-100.3371359
3261056375,Avenida Nicolás Romero,19.426325,-100.3370247
6906446104,Avenida Nicolás Romero,19.4266436,-100.3360717
