route_id,agency_id,route_short_name,route_long_name,route_color,route_type
17832021,0,RJ6,La Libertad - Ex-Hacienda,D81B1B,3
17832027,0,RJ5,Central Camionera - Magallanes - La Cuestita,D81B1B,3
17832033,0,RJ8,Ex-Hacienda - Central Camionera - Lopez Mateos,D81B1B,3
17832036,0,RS1,Bosque - Palo Alto,FF87AF,3
17832037,0,RJ9,Central Camionera - San Juan Palmira - Chavinda,D81B1B,3
17832040,0,RJ9,Chavinda - San Juan Palmira - Central Camionera,D81B1B,3
17832053,0,RS1,Palo Alto - Bosque,FF87AF,3
17832057,0,RS2,Centro - Central Camionera - Chaparaco,FF87AF,3
17832067,0,RJ7,Abastos Canindo - Central Camionera - Lopez Mateos,D81B1B,3
17832085,0,RS3,San Joaquín - Circunvalación,FF87AF,3
17832220,0,RS2,Chaparaco - Central Camionera - Centro,FF87AF,3
17832531,0,RS5,Ario de Rayón (La Libertad) - Opeño,FF87AF,3
17832545,0,RS6,Central Camionera - Rancho Nuevo,FF87AF,3
17832555,0,RS4,Centro - Ex-Hacienda,FF87AF,3
17832575,0,RS3,Circunvalación - San Joaquín,FF87AF,3
17832597,0,AZ3,IMSS Romero - Central Camionera,1A73E8,3
17832604,0,EN1,La Rinconada - Arboledas,9E9D24,3
17832613,0,EN2,Centro - Central Camionera - Chaparaco,9E9D24,3
17832614,0,RS4,Ex-Hacienda - Centro,FF87AF,3
17832615,0,VR1,Libramiento - Palo Alto,93ba2c,3
17832627,0,RS5,Opeño - Ario de Rayón (La Libertad),FF87AF,3
17832666,0,EN3,Ex-Hacienda - Centro,9E9D24,3
17832667,0,EN2,Chaparaco - Central Camionera - Centro,9E9D24,3
17832669,0,EN3,Centro - Ex-Hacienda,9E9D24,3
17832739,0,RJ7,Lopez Mateos - Central Camionera - Abastos Canindo,D81B1B,3
17832742,0,EN5,Central Camionera - Rancho Nuevo,9E9D24,3
17832743,0,VR1,Palo Alto - Libramiento,93ba2c,3
17832751,0,EN5,Rancho Nuevo - Central Camionera,9E9D24,3
17832755,0,EN1,Arboledas - La Rinconada,9E9D24,3
17832772,0,VD1,Centro - Altamira,2E7D32,3
17832773,0,EN4,Centro - Generalísimo Morelos,9E9D24,3
17832781,0,VD2,Ario de Rayón - Centro,2E7D32,3
17832783,0,VD3,Centro - Valle Dorado,2E7D32,3
17832795,0,VD3,Valle Dorado - Centro,2E7D32,3
17832808,0,VD2,Centro - Ario de Rayón,2E7D32,3
17835104,0,VD1,Altamira - Centro,2E7D32,3
17835173,0,RS6,Rancho Nuevo - Central Camionera,FF87AF,3
17992169,0,EN4,Generalísimo Morelos - Centro,9E9D24,3
